product_id,product_name,category,zone,warehouse,year,week,month,is_festival,base_demand,base_price,current_price,discount_percent,zone_multiplier,warehouse_multiplier,year_growth,units_sold_next_week
15,Apple,fruits,North,B,1.0,49.0,12.0,0.0,659,1166,1228.9933330485721,0,1.05,0.96,1.0,597
15,Apple,fruits,North,B,1.0,50.0,12.0,0.0,659,1166,1236.9454379741624,0,1.05,0.96,1.0,651
15,Apple,fruits,North,B,1.0,51.0,12.0,0.0,659,1166,1281.3540689101958,0,1.05,0.96,1.0,577
15,Apple,fruits,North,B,1.0,52.0,12.0,1.0,659,1166,1174.9008587729177,10,1.05,0.96,1.0,970
15,Apple,fruits,North,B,2.0,1.0,1.0,0.0,659,1166,1075.746601466134,0,1.05,0.96,1.05,669
15,Apple,fruits,North,B,2.0,2.0,1.0,0.0,659,1166,1130.1387815416404,0,1.05,0.96,1.05,758
15,Apple,fruits,North,B,2.0,3.0,1.0,0.0,659,1166,1200.9736910006668,0,1.05,0.96,1.05,639
15,Apple,fruits,North,B,2.0,4.0,1.0,0.0,659,1166,1190.5836402339671,0,1.05,0.96,1.05,721
15,Apple,fruits,North,B,2.0,5.0,2.0,0.0,659,1166,1071.1792301899711,0,1.05,0.96,1.05,825
15,Apple,fruits,North,B,2.0,6.0,2.0,0.0,659,1166,1121.892347216066,10,1.05,0.96,1.05,1007
15,Apple,fruits,North,B,2.0,7.0,2.0,0.0,659,1166,1094.1535201527183,0,1.05,0.96,1.05,804
15,Apple,fruits,North,B,2.0,8.0,2.0,0.0,659,1166,1262.786258983382,0,1.05,0.96,1.05,502
15,Apple,fruits,North,B,2.0,9.0,3.0,0.0,659,1166,1099.0940195022376,15,1.05,0.96,1.05,975
15,Apple,fruits,North,B,2.0,10.0,3.0,1.0,659,1166,1113.8777287850398,0,1.05,0.96,1.05,888
15,Apple,fruits,North,B,2.0,11.0,3.0,0.0,659,1166,1066.1863595617035,0,1.05,0.96,1.05,944
15,Apple,fruits,North,B,2.0,12.0,3.0,0.0,659,1166,1129.0941536460668,0,1.05,0.96,1.05,759
15,Apple,fruits,North,B,2.0,13.0,4.0,0.0,659,1166,1265.8408560436176,0,1.05,0.96,1.05,556
15,Apple,fruits,North,B,2.0,14.0,4.0,0.0,659,1166,1213.8857245371642,0,1.05,0.96,1.05,688
15,Apple,fruits,North,B,2.0,15.0,4.0,0.0,659,1166,1227.486533893543,5,1.05,0.96,1.05,672
15,Apple,fruits,North,B,2.0,16.0,4.0,0.0,659,1166,1270.5081137884322,15,1.05,0.96,1.05,684
15,Apple,fruits,North,B,2.0,17.0,5.0,0.0,659,1166,1278.9888333535089,0,1.05,0.96,1.05,530
15,Apple,fruits,North,B,2.0,18.0,5.0,0.0,659,1166,1218.9216384486317,0,1.05,0.96,1.05,576
15,Apple,fruits,North,B,2.0,19.0,5.0,0.0,659,1166,1238.3255457365265,10,1.05,0.96,1.05,679
15,Apple,fruits,North,B,2.0,20.0,5.0,0.0,659,1166,1222.311441767924,0,1.05,0.96,1.05,670
15,Apple,fruits,North,B,2.0,21.0,6.0,0.0,659,1166,1127.5729780730262,5,1.05,0.96,1.05,789
15,Apple,fruits,North,B,2.0,22.0,6.0,0.0,659,1166,1273.344963007028,0,1.05,0.96,1.05,587
15,Apple,fruits,North,B,2.0,23.0,6.0,0.0,659,1166,1203.3143234939919,10,1.05,0.96,1.05,656
15,Apple,fruits,North,B,2.0,24.0,6.0,0.0,659,1166,1098.6999409111916,0,1.05,0.96,1.05,862
15,Apple,fruits,North,B,2.0,25.0,7.0,1.0,659,1166,1086.4604312540055,0,1.05,0.96,1.05,1009
15,Apple,fruits,North,B,2.0,26.0,7.0,0.0,659,1166,1100.0853252087857,5,1.05,0.96,1.05,878
15,Apple,fruits,North,B,2.0,27.0,7.0,0.0,659,1166,1211.2665753472606,0,1.05,0.96,1.05,577
15,Apple,fruits,North,B,2.0,28.0,7.0,0.0,659,1166,1226.3844803533398,0,1.05,0.96,1.05,564
15,Apple,fruits,North,B,2.0,29.0,8.0,0.0,659,1166,1126.2903897744843,15,1.05,0.96,1.05,1003
15,Apple,fruits,North,B,2.0,30.0,8.0,0.0,659,1166,1156.7117329116165,0,1.05,0.96,1.05,806
15,Apple,fruits,North,B,2.0,31.0,8.0,0.0,659,1166,1167.667657492396,0,1.05,0.96,1.05,748
15,Apple,fruits,North,B,2.0,32.0,8.0,0.0,659,1166,1112.5144762609657,0,1.05,0.96,1.05,755
15,Apple,fruits,North,B,2.0,33.0,9.0,0.0,659,1166,1250.9349376535183,15,1.05,0.96,1.05,777
15,Apple,fruits,North,B,2.0,34.0,9.0,0.0,659,1166,1245.4080901020734,0,1.05,0.96,1.05,687
15,Apple,fruits,North,B,2.0,35.0,9.0,0.0,659,1166,1196.3196679621958,0,1.05,0.96,1.05,705
15,Apple,fruits,North,B,2.0,36.0,9.0,0.0,659,1166,1064.0941771706455,10,1.05,0.96,1.05,1049
15,Apple,fruits,North,B,2.0,37.0,10.0,0.0,659,1166,1078.1673240717803,0,1.05,0.96,1.05,751
15,Apple,fruits,North,B,2.0,38.0,10.0,0.0,659,1166,1107.3187323388074,0,1.05,0.96,1.05,834
15,Apple,fruits,North,B,2.0,39.0,10.0,0.0,659,1166,1074.2968172633205,0,1.05,0.96,1.05,799
15,Apple,fruits,North,B,2.0,40.0,10.0,1.0,659,1166,1212.9391315405583,5,1.05,0.96,1.05,844
15,Apple,fruits,North,B,2.0,41.0,11.0,0.0,659,1166,1259.6075276029926,0,1.05,0.96,1.05,536
15,Apple,fruits,North,B,2.0,42.0,11.0,0.0,659,1166,1055.8809107141476,0,1.05,0.96,1.05,895
15,Apple,fruits,North,B,2.0,43.0,11.0,0.0,659,1166,1228.0060957862227,0,1.05,0.96,1.05,605
15,Apple,fruits,North,B,2.0,44.0,11.0,0.0,659,1166,1096.7110358227962,0,1.05,0.96,1.05,766
15,Apple,fruits,North,B,2.0,45.0,12.0,0.0,659,1166,1264.1380001062528,5,1.05,0.96,1.05,552
15,Apple,fruits,North,B,2.0,46.0,12.0,0.0,659,1166,1264.2225729288368,10,1.05,0.96,1.05,621
15,Apple,fruits,North,B,2.0,47.0,12.0,0.0,659,1166,1190.2731998113327,0,1.05,0.96,1.05,692
15,Apple,fruits,North,B,2.0,48.0,12.0,0.0,659,1166,1181.0811304474366,5,1.05,0.96,1.05,801
15,Apple,fruits,North,B,2.0,49.0,12.0,0.0,659,1166,1080.7574859686777,15,1.05,0.96,1.05,1056
15,Apple,fruits,North,B,2.0,50.0,12.0,0.0,659,1166,1270.1937906952985,5,1.05,0.96,1.05,615
15,Apple,fruits,North,B,2.0,51.0,12.0,0.0,659,1166,1268.8481629576145,15,1.05,0.96,1.05,687
15,Apple,fruits,North,B,2.0,52.0,12.0,1.0,659,1166,1110.1705369658582,0,1.05,0.96,1.05,841
15,Apple,fruits,North,B,3.0,1.0,1.0,0.0,659,1166,1142.1408257328108,0,1.05,0.96,1.08,684
15,Apple,fruits,North,B,3.0,2.0,1.0,0.0,659,1166,1063.8748757991068,0,1.05,0.96,1.08,784
15,Apple,fruits,North,B,3.0,3.0,1.0,0.0,659,1166,1118.4059199256103,10,1.05,0.96,1.08,930
15,Apple,fruits,North,B,3.0,4.0,1.0,0.0,659,1166,1211.2778452020125,10,1.05,0.96,1.08,803
15,Apple,fruits,North,B,3.0,5.0,2.0,0.0,659,1166,1167.440050887475,5,1.05,0.96,1.08,797
15,Apple,fruits,North,B,3.0,6.0,2.0,0.0,659,1166,1167.9779417659904,0,1.05,0.96,1.08,684
15,Apple,fruits,North,B,3.0,7.0,2.0,0.0,659,1166,1263.1480609912276,10,1.05,0.96,1.08,735
15,Apple,fruits,North,B,3.0,8.0,2.0,0.0,659,1166,1242.5839328625514,0,1.05,0.96,1.08,575
15,Apple,fruits,North,B,3.0,9.0,3.0,0.0,659,1166,1072.521604313178,10,1.05,0.96,1.08,1018
15,Apple,fruits,North,B,3.0,10.0,3.0,1.0,659,1166,1094.725894735637,15,1.05,0.96,1.08,1146
15,Apple,fruits,North,B,3.0,11.0,3.0,0.0,659,1166,1074.3802972161216,0,1.05,0.96,1.08,791
15,Apple,fruits,North,B,3.0,12.0,3.0,0.0,659,1166,1080.2666073913751,0,1.05,0.96,1.08,879
15,Apple,fruits,North,B,3.0,13.0,4.0,0.0,659,1166,1188.3630268794104,0,1.05,0.96,1.08,734
15,Apple,fruits,North,B,3.0,14.0,4.0,0.0,659,1166,1090.366810793779,10,1.05,0.96,1.08,965
15,Apple,fruits,North,B,3.0,15.0,4.0,0.0,659,1166,1230.2235898685512,10,1.05,0.96,1.08,730
15,Apple,fruits,North,B,3.0,16.0,4.0,0.0,659,1166,1214.273794337535,0,1.05,0.96,1.08,551
15,Apple,fruits,North,B,3.0,17.0,5.0,0.0,659,1166,1204.1893669654191,0,1.05,0.96,1.08,703
15,Apple,fruits,North,B,3.0,18.0,5.0,0.0,659,1166,1197.5715401319003,0,1.05,0.96,1.08,643
15,Apple,fruits,North,B,3.0,19.0,5.0,0.0,659,1166,1102.3161330357002,0,1.05,0.96,1.08,849
15,Apple,fruits,North,B,3.0,20.0,5.0,0.0,659,1166,1263.979286169724,0,1.05,0.96,1.08,555
15,Apple,fruits,North,B,3.0,21.0,6.0,0.0,659,1166,1051.6735644811317,10,1.05,0.96,1.08,1013
15,Apple,fruits,North,B,3.0,22.0,6.0,0.0,659,1166,1243.0440525140095,10,1.05,0.96,1.08,751
15,Apple,fruits,North,B,3.0,23.0,6.0,0.0,659,1166,1156.9691296807996,15,1.05,0.96,1.08,853
15,Apple,fruits,North,B,3.0,24.0,6.0,0.0,659,1166,1052.4864936343895,15,1.05,0.96,1.08,1311
15,Apple,fruits,North,B,3.0,25.0,7.0,1.0,659,1166,1079.3355557257157,0,1.05,0.96,1.08,885
15,Apple,fruits,North,B,3.0,26.0,7.0,0.0,659,1166,1054.6559452652198,0,1.05,0.96,1.08,886
15,Apple,fruits,North,B,3.0,27.0,7.0,0.0,659,1166,1190.0145228878828,5,1.05,0.96,1.08,697
15,Apple,fruits,North,B,3.0,28.0,7.0,0.0,659,1166,1161.0143044657345,0,1.05,0.96,1.08,829
15,Apple,fruits,North,B,3.0,29.0,8.0,0.0,659,1166,1068.9240977638246,10,1.05,0.96,1.08,975
15,Apple,fruits,North,B,3.0,30.0,8.0,0.0,659,1166,1111.0200249652012,10,1.05,0.96,1.08,980
15,Apple,fruits,North,B,3.0,31.0,8.0,0.0,659,1166,1273.232708178532,5,1.05,0.96,1.08,665
15,Apple,fruits,North,B,3.0,32.0,8.0,0.0,659,1166,1195.5720840247873,0,1.05,0.96,1.08,684
15,Apple,fruits,North,B,3.0,33.0,9.0,0.0,659,1166,1242.2446088329255,0,1.05,0.96,1.08,580
15,Apple,fruits,North,B,3.0,34.0,9.0,0.0,659,1166,1094.699497190251,10,1.05,0.96,1.08,1026
15,Apple,fruits,North,B,3.0,35.0,9.0,0.0,659,1166,1180.8778915797216,0,1.05,0.96,1.08,716
15,Apple,fruits,North,B,3.0,36.0,9.0,0.0,659,1166,1257.9209999512962,0,1.05,0.96,1.08,586
15,Apple,fruits,North,B,3.0,37.0,10.0,0.0,659,1166,1177.004632080944,0,1.05,0.96,1.08,719
15,Apple,fruits,North,B,3.0,38.0,10.0,0.0,659,1166,1083.5705592277272,0,1.05,0.96,1.08,852
15,Apple,fruits,North,B,3.0,39.0,10.0,0.0,659,1166,1102.3805087625096,0,1.05,0.96,1.08,833
15,Apple,fruits,North,B,3.0,40.0,10.0,1.0,659,1166,1203.5297115550202,10,1.05,0.96,1.08,885
15,Apple,fruits,North,B,3.0,41.0,11.0,0.0,659,1166,1269.6429067094257,15,1.05,0.96,1.08,721
15,Apple,fruits,North,B,3.0,42.0,11.0,0.0,659,1166,1162.0578111624707,5,1.05,0.96,1.08,739
15,Apple,fruits,North,B,3.0,43.0,11.0,0.0,659,1166,1052.8547585031215,15,1.05,0.96,1.08,1282
15,Apple,fruits,North,B,3.0,44.0,11.0,0.0,659,1166,1278.0791675813648,10,1.05,0.96,1.08,610
15,Apple,fruits,North,B,3.0,45.0,12.0,0.0,659,1166,1133.8605228560477,0,1.05,0.96,1.08,803
15,Apple,fruits,North,B,3.0,46.0,12.0,0.0,659,1166,1213.7593227919947,0,1.05,0.96,1.08,686
15,Apple,fruits,North,B,3.0,47.0,12.0,0.0,659,1166,1095.8105682525556,0,1.05,0.96,1.08,795
15,Apple,fruits,North,B,3.0,48.0,12.0,0.0,659,1166,1237.5003760803822,0,1.05,0.96,1.08,604
15,Apple,fruits,North,B,3.0,49.0,12.0,0.0,659,1166,1230.2671102823701,15,1.05,0.96,1.08,786
15,Apple,fruits,North,B,3.0,50.0,12.0,0.0,659,1166,1069.807935093694,0,1.05,0.96,1.08,741
15,Apple,fruits,North,B,3.0,51.0,12.0,0.0,659,1166,1176.783773767301,0,1.05,0.96,1.08,607
15,Apple,fruits,North,B,3.0,52.0,12.0,1.0,659,1166,1280.2792193722817,0,1.05,0.96,1.08,653
15,Apple,fruits,North,C,1.0,1.0,1.0,0.0,659,1166,1058.507912171917,0,1.05,1.035,1.0,800
15,Apple,fruits,North,C,1.0,2.0,1.0,0.0,659,1166,1135.8084298950027,10,1.05,1.035,1.0,817
15,Apple,fruits,North,C,1.0,3.0,1.0,0.0,659,1166,1165.5952973515816,0,1.05,1.035,1.0,703
15,Apple,fruits,North,C,1.0,4.0,1.0,0.0,659,1166,1083.2969150237182,15,1.05,1.035,1.0,1192
15,Apple,fruits,North,C,1.0,5.0,2.0,0.0,659,1166,1055.7798381679927,5,1.05,1.035,1.0,933
15,Apple,fruits,North,C,1.0,6.0,2.0,0.0,659,1166,1086.0924785931209,0,1.05,1.035,1.0,887
15,Apple,fruits,North,C,1.0,7.0,2.0,0.0,659,1166,1161.9136752275901,15,1.05,1.035,1.0,969
15,Apple,fruits,North,C,1.0,8.0,2.0,0.0,659,1166,1196.3000096646533,10,1.05,1.035,1.0,876
15,Apple,fruits,North,C,1.0,9.0,3.0,0.0,659,1166,1181.1977475601445,10,1.05,1.035,1.0,838
15,Apple,fruits,North,C,1.0,10.0,3.0,1.0,659,1166,1057.2345960773653,10,1.05,1.035,1.0,1079
15,Apple,fruits,North,C,1.0,11.0,3.0,0.0,659,1166,1230.6627586224363,0,1.05,1.035,1.0,552
15,Apple,fruits,North,C,1.0,12.0,3.0,0.0,659,1166,1096.2986576224678,0,1.05,1.035,1.0,741
15,Apple,fruits,North,C,1.0,13.0,4.0,0.0,659,1166,1120.2716406091413,0,1.05,1.035,1.0,818
15,Apple,fruits,North,C,1.0,14.0,4.0,0.0,659,1166,1169.2543664293878,15,1.05,1.035,1.0,989
15,Apple,fruits,North,C,1.0,15.0,4.0,0.0,659,1166,1095.4159390530313,0,1.05,1.035,1.0,832
15,Apple,fruits,North,C,1.0,16.0,4.0,0.0,659,1166,1218.5483154821309,5,1.05,1.035,1.0,674
15,Apple,fruits,North,C,1.0,17.0,5.0,0.0,659,1166,1204.1887942616804,0,1.05,1.035,1.0,679
15,Apple,fruits,North,C,1.0,18.0,5.0,0.0,659,1166,1275.0975420817176,0,1.05,1.035,1.0,541
15,Apple,fruits,North,C,1.0,19.0,5.0,0.0,659,1166,1085.152310496743,0,1.05,1.035,1.0,845
15,Apple,fruits,North,C,1.0,20.0,5.0,0.0,659,1166,1062.8778374039537,0,1.05,1.035,1.0,953
15,Apple,fruits,North,C,1.0,21.0,6.0,0.0,659,1166,1224.9508821180516,0,1.05,1.035,1.0,670
15,Apple,fruits,North,C,1.0,22.0,6.0,0.0,659,1166,1279.0187437939796,5,1.05,1.035,1.0,603
15,Apple,fruits,North,C,1.0,23.0,6.0,0.0,659,1166,1105.3973332306498,0,1.05,1.035,1.0,754
15,Apple,fruits,North,C,1.0,24.0,6.0,0.0,659,1166,1091.103745920956,0,1.05,1.035,1.0,795
15,Apple,fruits,North,C,1.0,25.0,7.0,1.0,659,1166,1203.28548036008,0,1.05,1.035,1.0,704
15,Apple,fruits,North,C,1.0,26.0,7.0,0.0,659,1166,1194.9219071721375,0,1.05,1.035,1.0,647
15,Apple,fruits,North,C,1.0,27.0,7.0,0.0,659,1166,1083.5046502901423,0,1.05,1.035,1.0,930
15,Apple,fruits,North,C,1.0,28.0,7.0,0.0,659,1166,1209.6038059371028,0,1.05,1.035,1.0,676
15,Apple,fruits,North,C,1.0,29.0,8.0,0.0,659,1166,1202.0649261421554,0,1.05,1.035,1.0,776
15,Apple,fruits,North,C,1.0,30.0,8.0,0.0,659,1166,1222.9954467257003,0,1.05,1.035,1.0,628
15,Apple,fruits,North,C,1.0,31.0,8.0,0.0,659,1166,1072.986144613595,0,1.05,1.035,1.0,981
15,Apple,fruits,North,C,1.0,32.0,8.0,0.0,659,1166,1051.9687886598533,0,1.05,1.035,1.0,970
15,Apple,fruits,North,C,1.0,33.0,9.0,0.0,659,1166,1227.4072762761766,0,1.05,1.035,1.0,668
15,Apple,fruits,North,C,1.0,34.0,9.0,0.0,659,1166,1209.6550571223977,0,1.05,1.035,1.0,634
15,Apple,fruits,North,C,1.0,35.0,9.0,0.0,659,1166,1222.491036778527,10,1.05,1.035,1.0,821
15,Apple,fruits,North,C,1.0,36.0,9.0,0.0,659,1166,1071.1854127581953,0,1.05,1.035,1.0,783
15,Apple,fruits,North,C,1.0,37.0,10.0,0.0,659,1166,1186.1152071974498,0,1.05,1.035,1.0,714
15,Apple,fruits,North,C,1.0,38.0,10.0,0.0,659,1166,1116.2574172674056,0,1.05,1.035,1.0,822
15,Apple,fruits,North,C,1.0,39.0,10.0,0.0,659,1166,1225.6470927281046,0,1.05,1.035,1.0,606
15,Apple,fruits,North,C,1.0,40.0,10.0,1.0,659,1166,1079.8299403454416,0,1.05,1.035,1.0,954
15,Apple,fruits,North,C,1.0,41.0,11.0,0.0,659,1166,1165.2423827101013,0,1.05,1.035,1.0,698
15,Apple,fruits,North,C,1.0,42.0,11.0,0.0,659,1166,1143.2511927129092,0,1.05,1.035,1.0,760
15,Apple,fruits,North,C,1.0,43.0,11.0,0.0,659,1166,1177.5193005906553,0,1.05,1.035,1.0,705
15,Apple,fruits,North,C,1.0,44.0,11.0,0.0,659,1166,1221.4506142686505,10,1.05,1.035,1.0,799
15,Apple,fruits,North,C,1.0,45.0,12.0,0.0,659,1166,1058.977757343818,15,1.05,1.035,1.0,1184
15,Apple,fruits,North,C,1.0,46.0,12.0,0.0,659,1166,1229.7430968100102,0,1.05,1.035,1.0,582
15,Apple,fruits,North,C,1.0,47.0,12.0,0.0,659,1166,1271.66289867768,15,1.05,1.035,1.0,684
15,Apple,fruits,North,C,1.0,48.0,12.0,0.0,659,1166,1181.402990721665,0,1.05,1.035,1.0,715
15,Apple,fruits,North,C,1.0,49.0,12.0,0.0,659,1166,1266.4542431107293,0,1.05,1.035,1.0,612
15,Apple,fruits,North,C,1.0,50.0,12.0,0.0,659,1166,1112.6007620882283,0,1.05,1.035,1.0,870
15,Apple,fruits,North,C,1.0,51.0,12.0,0.0,659,1166,1145.0073739206362,0,1.05,1.035,1.0,783
15,Apple,fruits,North,C,1.0,52.0,12.0,1.0,659,1166,1069.8101940911597,0,1.05,1.035,1.0,885
15,Apple,fruits,North,C,2.0,1.0,1.0,0.0,659,1166,1254.6693610456998,0,1.05,1.035,1.05,622
15,Apple,fruits,North,C,2.0,2.0,1.0,0.0,659,1166,1266.1316573811962,15,1.05,1.035,1.05,825
15,Apple,fruits,North,C,2.0,3.0,1.0,0.0,659,1166,1211.139024287783,0,1.05,1.035,1.05,690
15,Apple,fruits,North,C,2.0,4.0,1.0,0.0,659,1166,1129.0474750960698,0,1.05,1.035,1.05,850
15,Apple,fruits,North,C,2.0,5.0,2.0,0.0,659,1166,1144.1263109415536,15,1.05,1.035,1.05,1106
15,Apple,fruits,North,C,2.0,6.0,2.0,0.0,659,1166,1169.4859890926462,0,1.05,1.035,1.05,768
15,Apple,fruits,North,C,2.0,7.0,2.0,0.0,659,1166,1105.466524811337,0,1.05,1.035,1.05,791
15,Apple,fruits,North,C,2.0,8.0,2.0,0.0,659,1166,1140.6184888769892,0,1.05,1.035,1.05,738
15,Apple,fruits,North,C,2.0,9.0,3.0,0.0,659,1166,1272.0962896896413,15,1.05,1.035,1.05,787
15,Apple,fruits,North,C,2.0,10.0,3.0,1.0,659,1166,1238.9975438832216,15,1.05,1.035,1.05,1052
15,Apple,fruits,North,C,2.0,11.0,3.0,0.0,659,1166,1115.5317681242816,0,1.05,1.035,1.05,876
15,Apple,fruits,North,C,2.0,12.0,3.0,0.0,659,1166,1241.7477537044444,0,1.05,1.035,1.05,697
15,Apple,fruits,North,C,2.0,13.0,4.0,0.0,659,1166,1121.8208668574093,0,1.05,1.035,1.05,781
15,Apple,fruits,North,C,2.0,14.0,4.0,0.0,659,1166,1050.9566612346903,5,1.05,1.035,1.05,983
15,Apple,fruits,North,C,2.0,15.0,4.0,0.0,659,1166,1176.0769256626736,0,1.05,1.035,1.05,710
15,Apple,fruits,North,C,2.0,16.0,4.0,0.0,659,1166,1063.4182045495286,15,1.05,1.035,1.05,1120
15,Apple,fruits,North,C,2.0,17.0,5.0,0.0,659,1166,1073.4398959916164,0,1.05,1.035,1.05,793
15,Apple,fruits,North,C,2.0,18.0,5.0,0.0,659,1166,1256.383486134681,10,1.05,1.035,1.05,794
15,Apple,fruits,North,C,2.0,19.0,5.0,0.0,659,1166,1251.8531948789278,5,1.05,1.035,1.05,623
15,Apple,fruits,North,C,2.0,20.0,5.0,0.0,659,1166,1070.2747324910738,0,1.05,1.035,1.05,942
15,Apple,fruits,North,C,2.0,21.0,6.0,0.0,659,1166,1095.9691742519003,0,1.05,1.035,1.05,868
15,Apple,fruits,North,C,2.0,22.0,6.0,0.0,659,1166,1211.8356176340374,5,1.05,1.035,1.05,737
15,Apple,fruits,North,C,2.0,23.0,6.0,0.0,659,1166,1274.549228997975,0,1.05,1.035,1.05,613
15,Apple,fruits,North,C,2.0,24.0,6.0,0.0,659,1166,1091.2275776810563,0,1.05,1.035,1.05,863
15,Apple,fruits,North,C,2.0,25.0,7.0,1.0,659,1166,1118.675369612656,0,1.05,1.035,1.05,865
15,Apple,fruits,North,C,2.0,26.0,7.0,0.0,659,1166,1064.0541285297013,10,1.05,1.035,1.05,1156
15,Apple,fruits,North,C,2.0,27.0,7.0,0.0,659,1166,1060.937536148043,0,1.05,1.035,1.05,935
15,Apple,fruits,North,C,2.0,28.0,7.0,0.0,659,1166,1058.1515497283192,0,1.05,1.035,1.05,887
15,Apple,fruits,North,C,2.0,29.0,8.0,0.0,659,1166,1197.2537473994932,0,1.05,1.035,1.05,635
15,Apple,fruits,North,C,2.0,30.0,8.0,0.0,659,1166,1192.2817477921405,0,1.05,1.035,1.05,659
15,Apple,fruits,North,C,2.0,31.0,8.0,0.0,659,1166,1207.6320599463413,15,1.05,1.035,1.05,822
15,Apple,fruits,North,C,2.0,32.0,8.0,0.0,659,1166,1143.5012344273994,5,1.05,1.035,1.05,807
15,Apple,fruits,North,C,2.0,33.0,9.0,0.0,659,1166,1271.93920422592,0,1.05,1.035,1.05,575
15,Apple,fruits,North,C,2.0,34.0,9.0,0.0,659,1166,1143.9326431276913,0,1.05,1.035,1.05,757
15,Apple,fruits,North,C,2.0,35.0,9.0,0.0,659,1166,1104.964564088728,10,1.05,1.035,1.05,1059
15,Apple,fruits,North,C,2.0,36.0,9.0,0.0,659,1166,1161.1734027430552,15,1.05,1.035,1.05,877
15,Apple,fruits,North,C,2.0,37.0,10.0,0.0,659,1166,1196.064237186371,0,1.05,1.035,1.05,637
15,Apple,fruits,North,C,2.0,38.0,10.0,0.0,659,1166,1070.59079088485,0,1.05,1.035,1.05,962
15,Apple,fruits,North,C,2.0,39.0,10.0,0.0,659,1166,1249.9982158810733,15,1.05,1.035,1.05,918
15,Apple,fruits,North,C,2.0,40.0,10.0,1.0,659,1166,1191.8132205690865,10,1.05,1.035,1.05,1012
15,Apple,fruits,North,C,2.0,41.0,11.0,0.0,659,1166,1073.4719927949043,0,1.05,1.035,1.05,879
15,Apple,fruits,North,C,2.0,42.0,11.0,0.0,659,1166,1124.811148198061,10,1.05,1.035,1.05,987
15,Apple,fruits,North,C,2.0,43.0,11.0,0.0,659,1166,1217.6112493382223,0,1.05,1.035,1.05,681
15,Apple,fruits,North,C,2.0,44.0,11.0,0.0,659,1166,1062.5146651004816,5,1.05,1.035,1.05,861
15,Apple,fruits,North,C,2.0,45.0,12.0,0.0,659,1166,1104.7420119355622,0,1.05,1.035,1.05,860
15,Apple,fruits,North,C,2.0,46.0,12.0,0.0,659,1166,1258.307866418564,0,1.05,1.035,1.05,590
15,Apple,fruits,North,C,2.0,47.0,12.0,0.0,659,1166,1068.8081812834637,15,1.05,1.035,1.05,1101
15,Apple,fruits,North,C,2.0,48.0,12.0,0.0,659,1166,1093.3412028707614,0,1.05,1.035,1.05,855
15,Apple,fruits,North,C,2.0,49.0,12.0,0.0,659,1166,1095.4629084288279,0,1.05,1.035,1.05,958
15,Apple,fruits,North,C,2.0,50.0,12.0,0.0,659,1166,1207.2701337790136,15,1.05,1.035,1.05,870
15,Apple,fruits,North,C,2.0,51.0,12.0,0.0,659,1166,1274.678094055228,0,1.05,1.035,1.05,562
15,Apple,fruits,North,C,2.0,52.0,12.0,1.0,659,1166,1149.5011207878629,0,1.05,1.035,1.05,980
15,Apple,fruits,North,C,3.0,1.0,1.0,0.0,659,1166,1206.4414355065846,0,1.05,1.035,1.08,665
15,Apple,fruits,North,C,3.0,2.0,1.0,0.0,659,1166,1228.9605726347886,15,1.05,1.035,1.08,925
15,Apple,fruits,North,C,3.0,3.0,1.0,0.0,659,1166,1128.8859367182274,5,1.05,1.035,1.08,1007
15,Apple,fruits,North,C,3.0,4.0,1.0,0.0,659,1166,1120.9278203141616,15,1.05,1.035,1.08,1066
15,Apple,fruits,North,C,3.0,5.0,2.0,0.0,659,1166,1279.6165741069826,0,1.05,1.035,1.08,623
15,Apple,fruits,North,C,3.0,6.0,2.0,0.0,659,1166,1185.4941867344037,15,1.05,1.035,1.08,898
15,Apple,fruits,North,C,3.0,7.0,2.0,0.0,659,1166,1238.6637620155257,10,1.05,1.035,1.08,745
15,Apple,fruits,North,C,3.0,8.0,2.0,0.0,659,1166,1267.638459399347,0,1.05,1.035,1.08,672
15,Apple,fruits,North,C,3.0,9.0,3.0,0.0,659,1166,1142.5501826783325,0,1.05,1.035,1.08,870
15,Apple,fruits,North,C,3.0,10.0,3.0,1.0,659,1166,1143.387337929954,15,1.05,1.035,1.08,1346
15,Apple,fruits,North,C,3.0,11.0,3.0,0.0,659,1166,1211.0323672555223,0,1.05,1.035,1.08,718
15,Apple,fruits,North,C,3.0,12.0,3.0,0.0,659,1166,1176.5763357854523,0,1.05,1.035,1.08,632
15,Apple,fruits,North,C,3.0,13.0,4.0,0.0,659,1166,1107.5694730859934,0,1.05,1.035,1.08,857
15,Apple,fruits,North,C,3.0,14.0,4.0,0.0,659,1166,1136.65001012712,5,1.05,1.035,1.08,922
15,Apple,fruits,North,C,3.0,15.0,4.0,0.0,659,1166,1087.3554047362766,0,1.05,1.035,1.08,864
15,Apple,fruits,North,C,3.0,16.0,4.0,0.0,659,1166,1093.695220246511,0,1.05,1.035,1.08,897
15,Apple,fruits,North,C,3.0,17.0,5.0,0.0,659,1166,1244.2193453003774,5,1.05,1.035,1.08,836
15,Apple,fruits,North,C,3.0,18.0,5.0,0.0,659,1166,1264.1303488484543,5,1.05,1.035,1.08,694
15,Apple,fruits,North,C,3.0,19.0,5.0,0.0,659,1166,1132.8568401834027,0,1.05,1.035,1.08,819
15,Apple,fruits,North,C,3.0,20.0,5.0,0.0,659,1166,1133.932203147295,0,1.05,1.035,1.08,690
